subject,Score,valence_acc_video,arousal_acc_video,Valence,Arousal,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff,Probe,index,avg_score,median_score,Norm_score,Chg_per_V,Chg_per_A,ValenceDiff,ArousalDiff,video,Last1,Last2,Last3,Last4,Last5
16,0.151563477,0,0,5,5,0.379,0.94,0.213,0.039,0,0.041,0.082,0,2204,0.378044793,0.072230426,0.037804479,0.030312695,0.030312695,0,0,3,0,0,0,0,0
16,0.187511856,0,0,5,5,0.257,0.407,0.542,0.032,0,0.165,0.492,0,2205,0.123428441,0.072230426,0.012342844,0.037502371,0.037502371,0,0,3,0,0,0,0,0
16,0.475368139,0,0,5,5,0.24,0.804,0.833,0.038,0.205,0.041,0.329,0,2206,0.137380947,0.072230426,0.013738095,0.095073628,0.095073628,0,0,3,0,0,0,0,0
16,0.324469394,0,0,5,5,0.39,0.204,1.239,0.024,0.041,0.205,0.123,0,2207,0.161000959,0.104308401,0.016100096,0.064893879,0.064893879,0,0,3,0,0,0,0,0
16,0.267356464,0,0,5,5,0.457,2.112,1.161,0.028,0.246,0.205,0.247,0,2208,0.178836327,0.173178951,0.017883633,0.053471293,0.053471293,0,0,3,0,0,0,0,0
16,0.256471132,0,0,5,5,0.445,1.685,0.048,0.049,0.041,0.165,0.657,0,2209,0.191373769,0.19041877,0.019137377,0.051294226,0.051294226,0,0,3,0,0,0,0,0
16,0.202823267,0,0,5,5,0.395,2.876,0.184,0.049,0.082,0.041,5.216,0,2210,0.205168253,0.165980412,0.020516825,0.040564653,0.040564653,0,0,3,0,0,0,0,0
16,0.057980189,0,0,5,5,0.387,2.577,0.126,0.067,0.041,0.288,0.452,0,2211,0.202864425,0.172782518,0.020286442,0.011596038,0.011596038,0,0,3,0,0,0,0,0
16,0.170887544,0,0,5,5,0.54,0.571,0.609,0.074,0.041,0.247,4.764,0,2212,0.21275828,0.108240637,0.021275828,0.034177509,0.034177509,0,0,3,0,0,0,0,0
16,0.127559775,0,0,5,5,0.512,0.417,0.174,0.077,0.041,0.821,0.534,0,2213,0.222199124,0.108240637,0.022219912,0.025511955,0.025511955,0,0,3,0,0,0,0,0
16,0.129476641,0,0,5,5,0.414,0.63,1.636,0.084,0.082,0.287,0.123,0,2214,0.21999044,0.124805764,0.021999044,0.025895328,0.025895328,0,0,3,0,0,0,0,0
16,0.267914585,0,0,5,5,0.544,0.571,0.61,0.095,0.206,0.493,1.396,0,2215,0.228030713,0.127945688,0.022803071,0.053582917,0.053582917,0,0,3,0,0,0,0,0
16,0.231833972,0,0,5,5,0.449,0.388,0,0.091,0.082,0.287,0.247,0,2216,0.203677296,0.124805764,0.02036773,0.046366794,0.046366794,0,0,3,0,0,0,0,0
16,0.224370081,0,0,5,5,0.367,0.426,0.397,0.094,0,0.123,0.862,0,2217,0.193667365,0.110482475,0.019366737,0.044874016,0.044874016,0,0,3,0,0,0,0,0
16,0.125222264,0,0,5,5,0.552,0.494,0.106,0.081,0.082,0.164,0.206,0,2218,0.179453945,0.101929008,0.017945395,0.025044453,0.025044453,0,0,3,0,0,0,0,0
16,0.595161237,0,0,5,5,0.532,1.124,1.2,0.07,0.123,0.78,0.329,1,2219,0.213322956,0.101929008,0.021332296,0.119032247,0.119032247,0,0,3,0,0,0,0,0
16,0.50787436,0,0,5,5,0.111,0.543,0.01,0.074,0.041,0.164,0,0,2220,0.243828065,0.13085544,0.024382806,0.101574872,0.101574872,0,0,3,1,0.5,0.333333333,0.25,0.2
16,0.12078597,0,0,5,5,0.201,0.087,1.549,0.05,0.165,0.246,0.699,0,2221,0.250108643,0.13085544,0.025010864,0.024157194,0.024157194,0,0,3,0,0.5,0.333333333,0.25,0.2
16,0.047819532,0,0,5,5,0.437,3.749,2.023,0.035,0,0.492,0.369,0,2222,0.237801842,0.13308779,0.023780184,0.009563906,0.009563906,0,0,3,0,0,0.333333333,0.25,0.2
16,0.03400857,0,0,5,5,0.351,2.121,0.417,0.014,0.041,0.328,0.288,0,2223,0.228446721,0.136999388,0.022844672,0.006801714,0.006801714,0,0,3,0,0,0,0.25,0.2
17,0.033970466,0,0,4.559,5.137,0.185,0.62,0.058,0.007,0.164,0.123,0.452,0,2224,0.218896104,0.19283329,0.022575918,0.007451298,0.0066129,1.209,0.059,3,0,0,0,0,0.2
17,0.006675866,0,0,3.791,4.941,0.264,0.62,0.678,0.01,0.493,0.165,0.082,0,2225,0.192772232,0.192506689,0.022076527,0.001760978,0.001351116,0.751,0.196,3,0,0,0,0,0
17,0.000333916,0,0,3.808,4.941,0.237,1.414,0.087,0.004,0.082,0.041,0.411,0,2226,0.169622226,0.165603135,0.019387613,8.77E-05,6.76E-05,0.017,0,3,0,0,0,0,0
17,0.020097307,0,0,3.808,4.941,0.205,0.707,0.736,0.004,0.452,0.164,1.273,0,2227,0.149194949,0.100547594,0.0170528,0.005277654,0.004067457,0,0,3,0,0,0,0,0
17,0.007426067,0,0,3.808,4.941,0.252,1.134,0.116,0.004,0.164,0.37,0.822,0,2228,0.137415329,0.091950484,0.015706404,0.001950123,0.001502948,0,0,3,0,0,0,0,0
17,0.000992964,0,0,3.808,4.941,0.332,1.414,0.484,0,0,0.288,1.314,0,2229,0.077998502,0.037503375,0.008915133,0.000260757,0.000200964,0,0,3,0,0,0,0,0
17,0.159145414,0,0,3.808,4.941,0.249,0.794,0.087,0.003,0.082,0.164,0.945,1,2230,0.043125607,0.037503375,0.004929204,0.041792388,0.032209151,0,0.094,3,0,0,0,0,0
17,0.110708309,0,0,3.808,4.847,0.173,1.172,0.484,0.004,0.164,0.206,0.821,1,2231,0.042117841,0.037503375,0.004866302,0.02907256,0.022840584,0,0.094,3,1,0.5,0.333333333,0.25,0.2
17,0.000693301,0,0,3.808,4.847,0.343,1.327,0.339,0.014,0.041,0.042,0.37,0,2232,0.037405218,0.031585355,0.004321805,0.000182064,0.000143037,0.027,0.663,3,1,1,0.666666667,0.5,0.4
17,0.001353587,0,0,3.781,4.184,0.26,0.387,0.765,0.014,0.123,0.041,0.205,0,2233,0.03413972,0.029419057,0.004286217,0.000357997,0.000323515,0.137,0.957,3,0,0.5,0.666666667,0.5,0.4
17,0.007630623,0,0,3.671,3.89,0.114,0.523,0.271,0.007,0.041,0.083,0,0,2234,0.031505735,0.015897516,0.004166874,0.002078622,0.0019616,0.11,0.305,3,0,0,0.333333333,0.5,0.4
17,0.042764126,0,0,3.671,3.879,0.221,1.908,0.726,0.017,0,0.083,0.657,0,2235,0.035114561,0.036014302,0.004650935,0.011649176,0.011024523,0,0.082,3,0,0,0,0.25,0.4
17,0.001566936,0,0,3.671,3.808,0.193,0.436,0.697,0.003,0.164,0.082,0.124,0,2236,0.035237863,0.035690497,0.004711574,0.000426842,0.000411485,0,0.071,3,0,0,0,0,0.2
17,0.069081387,0,0,3.671,3.808,0.174,0.494,0.068,0.004,0,0.083,0.534,0,2237,0.040136271,0.061095148,0.005366529,0.018818139,0.018141121,0,0,3,0,0,0,0,0
17,0.000641587,0,0,3.671,3.808,0.264,0.881,0.077,0.004,0.41,0.37,4.476,0,2238,0.039457823,0.061418952,0.005275815,0.000174772,0.000168484,0,0,3,0,0,0,0,0
17,0.036046058,0,0,3.671,3.808,0.276,0.998,0.649,0.011,0.205,0.206,3.531,0,2239,0.042963133,0.061095148,0.005744502,0.009819139,0.009465877,0,0.306,3,0,0,0,0,0
17,0.046851085,0,0,3.671,4.114,0.193,0.175,0.706,0.004,0.246,0.288,3.861,0,2240,0.0317337,0.044422421,0.004076262,0.012762486,0.011388207,0,0.281,3,0,0,0,0,0
17,0.09601192,0,0,3.671,4.089,0.209,0.426,0.291,0.014,0.164,0.082,0.493,0,2241,0.030264061,0.044422421,0.003900008,0.02615416,0.023480538,0,0.1,3,0,0,0,0,0
17,0.083263385,0,0,3.671,4.014,0.269,0.223,0.619,0.003,0.329,0.041,1.067,0,2242,0.038521069,0.060440954,0.005012501,0.022681391,0.020743245,0,0.075,3,0,0,0,0,0
17,0.027846825,0,0,3.671,4.014,0.252,0.697,0.271,0.011,0.041,0.411,3.778,0,2243,0.041170393,0.050839138,0.00535724,0.007585624,0.006937425,0,0.141,3,0,0,0,0,0
17,0.413768224,0,0,3.671,3.873,0.205,0.591,0.677,0.007,0.165,0.37,1.519,1,2244,0.081784153,0.049821252,0.010840954,0.112712673,0.106834037,0.007,0.336,3,0,0,0,0,0
17,0.049705419,0,0,3.678,3.678,0.169,0.078,0.475,0.007,0.164,0.329,0.493,0,2245,0.082478283,0.049821252,0.011212382,0.013514252,0.013514252,0.045,0.278,3,1,0.5,0.333333333,0.25,0.2
18,0.586283679,0,0,5,5,1.912,2.683,0.174,0.011,0.082,0.452,0.205,1,2246,0.140949957,0.054077472,0.014094996,0.117256736,0.117256736,0,0.251,3,0,0.5,0.333333333,0.25,0.2
18,0.561929446,0,0,5,4.749,0.942,1.637,0.242,0.008,0.247,0.164,0.164,0,2247,0.190234763,0.295581833,0.019513259,0.112385889,0.118325847,0.309,0.272,3,1,0.5,0.666666667,0.5,0.4
18,0.268551558,0,0,5.309,4.728,0.962,0.184,0.078,0.018,0.082,0.123,0.328,0,2248,0.21702576,0.329899389,0.021622572,0.050584208,0.056800245,0.306,0.018,3,0,0.5,0.333333333,0.5,0.4
18,0.235956018,0,0,5.306,4.731,0.939,0.106,0.901,0.017,0.575,0,0.328,0,2249,0.237016756,0.319369147,0.023614303,0.04446966,0.049874449,0.208,0.033,3,0,0,0.333333333,0.25,0.4
18,0.190436704,0,0,5.517,4.695,0.954,0.853,0.407,0.039,0.123,0.042,0.041,0,2250,0.251375318,0.291013539,0.024615679,0.034518163,0.040561598,0.211,0.046,3,0,0,0,0.25,0.2
18,0.242422702,0,0,5.517,4.685,0.91,3.565,1.007,0.088,0.164,0.165,0.164,0,2251,0.266016396,0.267407343,0.026074926,0.043941037,0.05174444,0,0.01,3,0,0,0,0,0.2
18,0.116495526,0,0,5.517,4.685,0.993,0.426,0.658,0.098,0.041,0.042,0.123,0,2252,0.26933961,0.242483237,0.026400668,0.021115738,0.024865641,0.053,0.006,3,0,0,0,0,0
18,0.193645177,0,0,5.464,4.691,0.954,0.698,1.065,0.133,0.041,0.288,0.041,0,2253,0.285919445,0.186225235,0.028155534,0.035440186,0.041280149,0.027,0.543,3,0,0,0,0,0
18,0.149900858,0,0,5.49,4.142,0.56,0.3,0.726,0.119,0,0.123,0.246,0,2254,0.259532709,0.101984525,0.026944841,0.027304346,0.036190453,0.083,0.446,3,0,0,0,0,0
18,0.042167961,0,0,5.547,4.245,0.584,0.765,0.387,0.08,0.288,0.165,0.041,0,2255,0.258778963,0.101984525,0.02642759,0.00760194,0.00993356,0.089,0.377,3,0,0,0,0,0
18,0.075024043,0,0,5.579,4.519,0.793,0.668,0.329,0.078,0.041,0.083,0,0,2256,0.207652999,0.115959172,0.020563775,0.013447579,0.016601913,0.068,0.361,3,0,0,0,0,0
18,0.082047857,0,0,5.615,4.606,0.674,2.683,0.271,0.064,0.411,0.123,0.041,0,2257,0.15966484,0.134718534,0.015621254,0.014612263,0.017813256,0.038,0.188,3,0,0,0,0,0
18,0.152682595,0,0,5.541,4.331,0.784,2.479,0.774,0.056,0.041,0.04,0,0,2258,0.148077944,0.102183285,0.014999792,0.027555061,0.035253428,0.074,0.275,3,0,0,0,0,0
18,0.170988146,0,0,5.541,4.331,0.804,0.523,0.097,0.059,0.164,0,0.082,0,2259,0.141581157,0.09491479,0.014341689,0.030858716,0.039480061,0,0.059,3,0,0,0,0,0
18,0.205866177,0,0,5.541,4.39,0.375,1.695,0.687,0.049,0.082,0.081,0.451,0,2260,0.143124104,0.097321145,0.014411852,0.037153253,0.046894346,0.223,0.346,3,0,0,0,0,0
18,0.159716278,0,0,5.318,3.985,0.205,0.688,0.319,0.042,0.082,0.04,0.78,0,2261,0.134853462,0.077510405,0.014495696,0.030033147,0.040079367,0.17,0.388,3,0,0,0,0,0
18,0.104621661,0,0,5.371,4.002,0.414,5.075,0.619,0.042,0.082,0.123,0.533,0,2262,0.133666075,0.080478871,0.014260757,0.019478991,0.026142344,0.225,0.372,3,0,0,0,0,0
18,0.09451439,0,0,5.543,4.357,0.627,0.465,1.181,0.035,0.082,0.04,0.903,0,2263,0.123752997,0.072793367,0.012500303,0.017051126,0.021692538,0.088,0.366,3,0,0,0,0,0
18,0.138578804,0,0,5.459,3.636,0.619,3.903,0.9,0.035,0.082,0.206,4.23,0,2264,0.122620791,0.072793367,0.01348222,0.025385383,0.038112982,0.028,0.08,3,0,0,0,0,0
18,0.182151695,0,0,5.571,4.277,0.54,1.375,1.191,0.032,0.082,0.123,0.575,0,2265,0.136619165,0.071128971,0.013872783,0.032696409,0.042588659,0.057,0.401,3,0,0,0,0,0
18,0.125573062,0,0,5.516,4.037,0.654,1.192,0.687,0.038,0.041,0.041,3.82,0,2266,0.141674067,0.058310668,0.014830322,0.02276524,0.031105539,0.024,0.122,3,0,0,0,0,0
18,0.140985919,0,0,5.547,4.155,0.643,1.104,0.765,0.052,0.164,0,0.123,0,2267,0.147567873,0.039345682,0.015210047,0.025416607,0.033931629,0.079,0.086,3,0,0,0,0,0
19,0.840826593,0,0,5,5,0.394,0.552,0.029,0.007,0.205,0.329,0.082,0,2268,0.216382273,0.05053631,0.021638227,0.168165319,0.168165319,0,0,3,0,0,0,0,0
19,0.715105635,0,0,5,5,0.414,1.201,0.145,0.024,0.041,1.109,0.205,0,2269,0.270794021,0.071113059,0.027079402,0.143021127,0.143021127,0,0,3,0,0,0,0,0
19,0.830899767,0,0,5,5,0.383,1.607,0.377,0.014,0.164,0.37,1.396,0,2270,0.33329738,0.453042653,0.033329738,0.166179953,0.166179953,0,0,3,0,0,0,0,0
19,0.754256926,0,0,5,5,0.335,0.533,0.155,0.007,0.041,0.41,0.082,0,2271,0.392751445,0.615644606,0.039275145,0.150851385,0.150851385,0,0,3,0,0,0,0,0
19,0.599117946,0,0,5,5,0.339,1.055,0.164,0.007,0.041,0.288,1.273,0,2272,0.442201074,0.605288521,0.044220107,0.119823589,0.119823589,0,0,3,0,0,0,0,0
19,1.144458689,0,0,5,5,0.414,1.249,0.204,0.007,0.082,0.164,0.287,1,2273,0.547195504,0.660461694,0.05471955,0.228891738,0.228891738,0,0,3,0,0,0,0,0
19,0.906438782,0,0,5,5,0.437,1.617,0.464,0.007,0.082,0.082,0.493,0,2274,0.623981501,0.551951629,0.06239815,0.181287756,0.181287756,0,0.136,3,1,0.5,0.333333333,0.25,0.2
19,0.672825998,0,0,5,5.136,0.328,0.862,0.213,0.003,0,0.082,0.246,0,2275,0.673048932,0.220799928,0.066401828,0.1345652,0.131001947,0,0.209,3,0,0.5,0.333333333,0.25,0.2
19,0.5133491,0,0,5,5.209,0.355,1.094,0.532,0.004,0.041,0.452,0.657,0,2276,0.711826536,0.220799928,0.069725393,0.10266982,0.098550413,0,0.073,3,0,0,0.333333333,0.25,0.2
19,0.886319634,0,0,5,5.209,0.378,1.066,0.174,0.011,0.082,0.041,1.273,0,2277,0.786359907,0.191550467,0.077026144,0.177263927,0.17015159,0,0,3,0,0,0,0.25,0.2
19,1.19552064,0,0,5,5.209,0.339,0.726,0.068,0,0.123,0.123,1.683,1,2278,0.821829312,0.218013088,0.080500471,0.239104128,0.229510586,0,0,3,0,0,0,0,0.2
19,0.821724229,0,0,5,5.209,0.382,1.279,0.155,0,0.205,0.164,1.232,0,2279,0.832491171,0.208225265,0.08154483,0.164344846,0.15775086,0,0,3,1,0.5,0.333333333,0.25,0.2
19,1.03117364,0,0,5,5.209,0.375,1.395,0.145,0,0.164,0.205,1.56,1,2280,0.852518558,0.306806196,0.083506569,0.206234728,0.19796,0,0,3,0,0.5,0.333333333,0.25,0.2
19,0.936900287,0,0,5,5.209,0.296,1.211,0.281,0.007,0.369,0.451,3.696,1,2281,0.870782895,0.297554746,0.085295611,0.187380057,0.179861833,0,0,3,1,0.5,0.666666667,0.5,0.4
19,0.673213951,0,0,5,5.209,0.343,0.184,0.242,0,0.123,0.082,0.164,0,2282,0.878192495,0.297263781,0.086021402,0.13464279,0.129240536,0,0.083,3,1,1,0.666666667,0.75,0.6
19,0.541573155,0,0,5,5.126,0.363,1.162,0.116,0.01,0.123,0.165,3.696,0,2283,0.817903942,0.256361925,0.080772659,0.108314631,0.105652196,0,0.111,3,0,0.5,0.666666667,0.5,0.6
19,0.604705385,0,0,5,5.098,0.327,1.453,0.165,0.01,0.041,0.164,2.012,0,2284,0.787730602,0.302519586,0.078008576,0.120941077,0.118616199,0.588,0.04,3,0,0,0.333333333,0.5,0.4
19,0.655120943,0,0,4.412,5.166,0.351,0.465,0.165,0.011,0.452,0.452,0,0,2285,0.785960096,0.306945849,0.082058895,0.148486161,0.126813965,0.588,0.087,3,0,0,0,0.25,0.4
19,0.343541476,0,0,4.412,5.185,0.335,0.997,0.067,0.003,0.082,0.616,2.176,0,2286,0.768979334,0.306945849,0.080127054,0.077865248,0.066256794,0,0.006,3,0,0,0,0,0.2
19,0.220003131,0,0,4.412,5.16,0.268,1.617,0.223,0.004,0.411,0.575,5.749,0,2287,0.702347684,0.35075006,0.073375228,0.049864717,0.042636266,0,0.057,3,0,0,0,0,0
19,0.418172757,0,0,4.412,5.128,0.221,2.227,0.203,0.014,0.082,0.411,0.452,0,2288,0.624612895,0.335573803,0.06547305,0.09478077,0.081546949,0,0.054,3,0,0,0,0,0
19,0.511647893,0,0,4.412,5.106,0.319,1.753,0.145,0.007,0.164,0.288,5.872,0,2289,0.593605262,0.227149158,0.062366596,0.115967337,0.100205228,0,0.022,3,0,0,0,0,0
1,0.278708767,0,0,5,5,0.043,4.388,0.049,0.007,0.78,1.396,0.205,0,2290,0.518358775,0.280317757,0.051835877,0.055741753,0.055741753,0,0,3,0,0,0,0,0
1,0.696894836,0,0,5,5,0.11,1.598,0.097,0.004,0.821,0.328,0.206,0,2291,0.494358229,0.280317757,0.049435823,0.139378967,0.139378967,0.037,0.442,3,0,0,0,0,0
1,1.049509231,0,0,4.963,4.558,0.11,1.628,0,0.01,0.493,0.041,0.082,0,2292,0.531987757,0.280317757,0.055875198,0.2114667,0.230256523,0.774,0.515,3,0,0,0,0,0
1,0.583667085,0,0,5.774,4.485,0.087,0.891,0.107,0.014,1.026,1.437,0,0,2293,0.53619715,0.280317757,0.052266025,0.101085397,0.130137589,0.811,0.085,3,0,0,0,0,0
1,0.140480448,0,0,5.774,4.473,0.11,0.765,0.048,0.007,0.288,0.206,0.123,0,2294,0.489774657,0.342340534,0.047796883,0.024329832,0.031406315,0.013,0.012,3,0,0,0,0,0
1,0.166772834,0,0,5.761,4.473,0.095,0.233,0.204,0.007,0.821,1.109,0.246,0,2295,0.440939846,0.330982747,0.043085777,0.028948591,0.037284336,0.02,0.011,3,0,0,0,0,0
1,0.73725929,0,0,5.754,4.462,0.095,1.453,0.068,0.007,0.206,0,0.082,0,2296,0.480311627,0.433908358,0.047015625,0.128129873,0.165230679,0.134,0.733,3,0,0,0,0,0
1,0.154260033,0,0,5.627,3.74,0.106,1.095,0.165,0.007,1.191,0.124,0.37,0,2297,0.473737317,0.473831081,0.050575138,0.027414259,0.041245998,0.14,0.743,3,0,0,0,0,0
1,0.3214718,0,0,5.614,3.719,0.099,0.475,0.416,0.011,1.56,0.247,0,0,2298,0.464067222,0.473831081,0.049723264,0.057262522,0.086440387,0.027,0.061,3,0,0,0,0,0
1,0.266527989,0,0,5.6,3.679,0.075,3.099,0.068,0.018,0.862,0.123,0.247,0,2299,0.439555231,0.476876276,0.04737097,0.047594284,0.07244577,0.304,0.581,3,0,0,0,0,0
1,0.154722547,0,0,5.31,3.138,0.098,3.507,0.416,0.003,0.904,0.082,0.123,0,2300,0.427156609,0.51085278,0.050563046,0.029137956,0.049306102,0.294,0.541,3,0,0,0,0,0
1,0.118894045,0,0,5.306,3.138,0.099,0.562,0.039,0.004,0.123,0.164,0.082,0,2301,0.36935653,0.363742602,0.043741891,0.022407472,0.037888478,0.004,0,3,0,0,0,0,0
1,0.544545595,0,0,5.306,3.138,0.075,3.536,0.136,0.014,1.561,0.246,0.041,0,2302,0.318860167,0.334401485,0.037761744,0.102628269,0.173532694,0.013,0.023,3,0,0,0,0,0
1,0.197142219,0,0,5.293,3.115,0.106,6.005,0.087,0.003,0.698,0.288,0.082,0,2303,0.28020768,0.153360186,0.033326318,0.037245838,0.063288032,0.122,0.61,3,0,0,0,0,0
1,0.262221506,0,0,5.184,2.528,0.099,0.736,0.058,0,0.698,0.369,0.124,0,2304,0.292381786,0.150000729,0.037912576,0.050582852,0.103726862,0.105,0.584,3,0,0,0,0,0
1,0.537100144,0,0,5.188,2.531,0.059,5.269,0.164,0.01,0.452,0.37,0.205,0,2305,0.329414517,0.317865593,0.042675802,0.103527399,0.21220867,0.004,0.003,3,0,0,0,0,0
1,0.045769707,0,0,5.188,2.531,0.051,5.744,0.068,0.015,1.684,0.246,0.247,0,2306,0.260265559,0.153360186,0.033717523,0.008822226,0.018083646,0,0,3,0,0,0,0,0
1,0.393398109,0,0,5.188,2.531,0.071,0.174,0.135,0.025,1.643,1.889,0.123,0,2307,0.284179366,0.210089067,0.036815568,0.075828471,0.155431888,0,0,3,0,0,0,0,0
1,0.342044325,0,0,5.188,2.531,0.067,2.218,0.377,0.021,1.027,0.205,0.164,0,2308,0.286236619,0.215232198,0.037082086,0.065929901,0.13514197,0.006,0.558,3,0,0,0,0,0
1,2.445385851,0,0,5.182,1.973,0.079,1.985,0.116,0.004,9.939,1.479,0.123,0,2309,0.504122405,0.33584717,0.070457359,0.47190001,1.239425165,0.036,0.774,3,0,0,0,0,0
1,2.836633515,0,0,5.152,1.757,0.079,1.346,0.29,0.024,0.164,0.328,0.082,1,2310,0.772313502,0.329272192,0.111783688,0.550588803,1.614475535,0.038,0.216,3,0,0,0,0,0
1,0.867681702,0,0,5.144,1.757,0.079,2.761,0.232,0.024,8.009,1.642,0.287,0,2311,0.847192267,0.504720465,0.122763696,0.168678402,0.493842744,0.008,0,3,1,0.5,0.333333333,0.25,0.2
20,2.565077356,0,0,5,5,0.363,0.562,1.394,0.031,1.273,0.287,0.205,1,2312,1.049245443,1.768782603,0.104924544,0.513015471,0.513015471,0,0,3,0,0.5,0.333333333,0.25,0.2
20,2.125095781,0,0,5,5,0.17,0.32,6.089,0.011,3.942,0.37,1.315,1,2313,1.2420408,2.010430563,0.12420408,0.425019156,0.425019156,0,0,3,1,0.5,0.666666667,0.5,0.4
20,5.926397799,0,0,5,5,0.458,1.937,0.329,0.017,0.411,0.698,0.37,1,2314,1.808458429,2.105830862,0.180845843,1.18527956,1.18527956,0,0,3,1,1,0.666666667,0.75,0.6
20,0.123397573,0,0,5,5,0.15,0.833,0.881,0.028,3.697,0.822,5.709,0,2315,1.767088172,2.180271709,0.176708817,0.024679515,0.024679515,0.216,0.638,3,1,1,1,0.75,0.8
20,0.133157605,0,0,4.784,4.362,0.09,1.22,1.665,0.011,0,0.985,0.822,0,2316,1.775826962,2.180271709,0.19416433,0.027833948,0.030526732,0.251,0.624,3,0,0.5,0.666666667,0.75,0.6
20,0.27559228,0,0,4.749,4.376,0.323,1.569,0.251,0.014,2.711,0.082,5.626,0,2317,1.764046379,2.242949189,0.193320151,0.058031645,0.062978126,0.573,0.203,3,0,0,0.333333333,0.5,0.6
20,1.245526185,0,0,5.357,4.159,0.264,1.695,0.959,0.011,0.287,0.944,0.863,0,2318,1.854394565,2.111539844,0.194871224,0.232504421,0.299477323,0.614,0.203,3,0,0,0,0.25,0.4
20,0.977020505,0,0,5.363,4.173,0.284,0.698,2.487,0.052,2.916,0.123,2.628,0,2319,1.70755803,2.031467327,0.179064391,0.18217798,0.234129045,0.006,0.149,3,0,0,0,0,0.2
20,0.589934135,0,0,5.363,4.308,0.3,2.122,0.978,0.066,0.124,0.164,0.123,0,2320,1.482888092,1.551025638,0.153333481,0.110000771,0.136939214,0,0.294,3,0,0,0,0,0
20,0.252716142,0,0,5.363,4.467,0.26,3.574,1.79,0.084,0.452,0.945,2.588,0,2321,1.421391536,1.646768206,0.144597308,0.04712216,0.056574019,0.046,0.164,3,0,0,0,0,0
20,0.504577359,0,0,5.409,4.472,0.237,4.843,0.048,0.113,0.369,0.041,0.329,0,2322,1.215341536,0.919964589,0.122997828,0.093284777,0.112830358,0.034,0.165,3,0,0,0,0,0
20,0.332760679,0,0,5.397,4.632,0.256,2.286,0.338,0.106,0.698,0.288,0.287,0,2323,1.036108026,0.621813736,0.1033112,0.061656602,0.071839525,0.042,0.111,3,0,0,0,0,0
20,0.356829998,0,0,5.451,4.583,0.358,2.13,1.327,0.098,0.944,0.698,0.452,0,2324,0.479151246,0.310159765,0.047752765,0.065461383,0.07785948,0.054,0.093,3,0,0,0,0,0
20,0.15843399,0,0,5.451,4.539,0.324,5.095,1.413,0.133,0.903,0.041,0.328,0,2325,0.482654888,0.310159765,0.048313803,0.029065124,0.034905043,0,0.083,3,0,0,0,0,0
20,1.96512221,0,0,5.451,4.5,0.272,1.492,1.007,0.133,0.164,0.123,0.165,1,2326,0.665851348,0.590364533,0.066913009,0.360506735,0.436693824,0.028,0.315,3,0,0,0,0,0
20,1.804629353,0,0,5.423,4.224,0.256,7.778,2.565,0.108,0.534,0.78,5.463,0,2327,0.818755056,0.839621756,0.084871468,0.332773253,0.427232328,0.028,0.228,3,1,0.5,0.333333333,0.25,0.2
20,0.827541241,0,0,5.423,4.272,0.154,0.61,0,0.091,0.451,0.369,0.124,0,2328,0.776956561,0.60087268,0.080139924,0.152598422,0.193712837,0.027,0.04,3,0,0.5,0.333333333,0.25,0.2
20,0.483332742,0,0,5.45,4.264,0.221,0.533,1.384,0.05,0.739,0.205,4.764,0,2329,0.727587785,0.429361456,0.074900946,0.088684907,0.113351956,0.211,0.181,3,0,0,0.333333333,0.25,0.2
20,0.859059363,0,0,5.212,4.453,0.323,2.354,0.068,0.014,0.123,0.205,4.97,0,2330,0.754500308,0.512401824,0.078065215,0.164823362,0.192916991,0.238,0.294,3,0,0,0,0.25,0.2
20,0.212138228,0,0,5.212,4.558,0.315,1.404,0.377,0.031,0.903,1.52,0.78,0,2331,0.750442516,0.512401824,0.076810902,0.040701886,0.046541954,0,0.085,3,0,0,0,0,0.2
20,0.094210829,0,0,5.212,4.538,0.284,0.426,0.832,0.042,0.165,0.904,4.888,0,2332,0.709405863,0.608885992,0.072759576,0.018075754,0.020760429,0.021,0.126,3,0,0,0,0,0
20,0.797037313,0,0,5.191,4.432,0.221,1.773,0.252,0.035,0.164,1.396,0.042,0,2333,0.755833527,0.602868662,0.07854448,0.153542152,0.179836939,0.03,0.003,3,0,0,0,0,0
21,1.337113186,0,0,5,5.016,0.276,1.297,0.203,0.003,0.205,0.083,0.164,1,2334,0.853861846,0.937662874,0.085249785,0.267422637,0.266569614,0.058,0.455,3,0,0,0,0,0
21,1.265095183,0,0,4.942,4.638,0.3,0.978,0.223,0.007,0.123,0.082,0.328,1,2335,0.964527965,0.757349801,0.100681416,0.255988503,0.272767396,0.24,0.858,3,1,0.5,0.333333333,0.25,0.2
21,0.827456233,0,0,4.76,4.158,0.248,0.445,0.261,0.017,0.575,0.287,0.206,0,2336,0.850761367,0.601827343,0.095398225,0.173835343,0.199003423,0.239,0.641,3,1,1,0.666666667,0.5,0.4
21,0.190487378,0,0,4.703,3.997,0.197,0.504,0.184,0,0.37,0.205,0.041,0,2337,0.68934717,0.571242976,0.079235307,0.040503376,0.047657588,0.152,0.478,3,0,0.5,0.666666667,0.5,0.4
